,State,Year,GDP,RPPS,Unemployment,Per_Capita_Income,Population,Per_Capita_Expenditure,Crime_Rate,Property_Crime_Rate,Durable goods,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Nondurable goods,Services
0,Alabama,2012,188280.7,90.515,2503656.0,35559.0,4839947.0,28915.73,175.03333333333333,295.38416666666666,15071.9,2345.6,38133.8,86744.9
1,Alabama,2013,193981.5,90.273,2523020.0,35706.0,4865253.0,29588.74,193.59,283.43333333333334,15563.2,2426.9,38918.1,89475.4
2,Alabama,2014,197064.4,90.137,2552256.0,36722.0,4887757.0,30358.63,185.5583333333333,266.22583333333336,16111.1,2459.2,39738.2,92536.3
3,Alabama,2015,203113.3,89.706,2587641.0,38189.0,4909177.0,31123.44,192.90166666666667,249.52416666666667,16899.9,2506.5,39352.7,96537.9
4,Alabama,2016,208824.3,90.58,2619761.0,38704.0,4931579.0,31999.1,201.3175,246.28583333333336,17507.2,2687.7,39302.5,100996.5
5,Alabama,2017,216615.5,90.098,2649222.0,39968.0,4953096.0,33014.38,192.7275,246.4,18177.0,2661.4,40458.7,104887.7
6,Alabama,2018,226263.8,87.388,2692424.0,41324.0,4977088.0,34048.06,185.55083333333334,236.01583333333335,18969.5,2539.0,42055.5,108435.2
7,Alabama,2019,234798.2,88.297,2712014.0,42998.0,5003778.0,35385.18,98.52416666666666,116.2325,19538.6,2422.4,43231.0,114290.0
8,Alabama,2020,235325.3,87.561,2670753.0,45843.0,5033094.0,34935.55,98.06416666666667,106.85333333333334,21327.1,3232.5,44797.5,109709.3
9,Alabama,2021,260018.4,88.072,2769122.0,50495.0,5049196.0,39391.58,109.50166666666667,120.115,26097.3,2333.2,51102.8,121695.7
10,Alabama,2022,284949.1,88.007,2854910.0,51660.0,5076181.0,42489.13,138.1825,145.15833333333333,27480.1,2996.9,55525.6,132676.8
11,Alaska,2012,58320.7,102.597,459282.0,53340.0,731106.0,42454.99,158.28833333333333,230.3083333333333,3154.0,1674.9,6322.7,21562.4
12,Alaska,2013,57533.0,102.079,461205.0,52252.0,738054.0,42914.48,153.63583333333332,242.19000000000003,3242.4,1755.1,6308.4,22122.5
13,Alaska,2014,56587.4,102.412,461371.0,55098.0,737634.0,44251.49,158.7425,231.68083333333334,3383.9,1730.7,6424.5,22833.0
14,Alaska,2015,51574.2,103.331,461707.0,56714.0,739120.0,45018.94,174.975,236.86,3536.3,1765.5,6238.6,23499.5
15,Alaska,2016,51121.8,104.075,457142.0,55536.0,743397.0,45704.25,182.70583333333335,281.085,3622.1,1783.5,6143.1,24211.2
16,Alaska,2017,53550.9,104.864,455550.0,56500.0,741937.0,47075.16,185.56916666666666,296.8491666666667,3787.0,1868.3,6186.9,24953.0
17,Alaska,2018,54762.0,104.552,454776.0,58997.0,737710.0,48904.18,193.02833333333334,277.355,3879.5,1916.8,6328.8,25868.8
18,Alaska,2019,54549.6,103.039,454794.0,60504.0,734820.0,50179.64,196.495,245.86916666666664,3953.4,1965.4,6397.4,26522.1
19,Alaska,2020,51283.4,101.35,430867.0,61853.0,733017.0,47835.18,178.6725,189.5675,4330.0,2034.6,6394.1,24339.9
20,Alaska,2021,58943.5,104.808,443037.0,65608.0,734420.0,54163.69,143.48166666666665,103.3675,5196.2,2024.1,6960.0,27622.7
21,Alaska,2022,66271.9,102.022,453783.0,68905.0,734442.0,59145.31,165.90333333333334,154.14666666666668,5368.2,2363.7,7519.4,30551.2
22,Arizona,2012,272703.3,98.044,3295532.0,36364.0,6501800.0,32288.95,117.17083333333333,263.3475,22536.5,3589.9,47966.8,139432.9
23,Arizona,2013,278679.5,98.415,3371101.0,36918.0,6555926.0,33073.89,112.50166666666667,284.91416666666663,23667.1,3649.5,49297.9,143865.0
24,Arizona,2014,286676.0,97.934,3448146.0,38268.0,6629890.0,34110.9,111.06083333333333,267.65916666666664,25168.2,3610.8,51842.7,149140.6
25,Arizona,2015,298942.2,97.871,3547647.0,39888.0,6705607.0,35008.87,114.3175,254.17333333333332,26847.0,3721.4,51686.8,156222.0
26,Arizona,2016,313787.1,98.588,3644791.0,41173.0,6793278.0,35870.69,120.045,250.43916666666667,27994.6,4041.8,52390.6,163294.5
27,Arizona,2017,333099.0,97.873,3740747.0,43255.0,6872380.0,37691.32,130.98166666666665,245.8166666666667,29696.4,4020.7,55974.9,173357.8
28,Arizona,2018,353671.0,97.344,3854741.0,45297.0,6964300.0,39317.1,125.78083333333332,225.30083333333334,31737.1,4448.1,58912.2,183166.7
29,Arizona,2019,375376.7,97.773,3929587.0,47718.0,7067695.0,40564.58,125.83083333333333,204.01250000000002,33334.3,4331.9,60954.7,192409.1
30,Arizona,2020,388956.7,99.207,3919466.0,52038.0,7187135.0,40619.7,124.31,187.63583333333335,37563.0,5436.4,64541.5,189834.8
31,Arizona,2021,436778.6,96.604,4085758.0,56963.0,7274078.0,46161.04,95.13666666666667,137.84333333333333,46912.2,4646.8,73292.4,215574.4
32,Arizona,2022,484052.2,99.963,4241280.0,58873.0,7377566.0,50643.42,126.57,179.0041666666667,49213.8,6485.9,82136.7,242274.7
33,Arkansas,2012,108836.0,89.354,1565109.0,36289.0,2948793.0,28227.72,177.3925,313.49833333333333,9240.2,1937.3,21891.0,52106.6
34,Arkansas,2013,114021.1,89.445,1569358.0,36286.0,2954563.0,28821.39,165.7475,297.39,9621.9,1964.1,22222.6,53310.1
35,Arkansas,2014,117388.7,89.357,1587408.0,38220.0,2961050.0,29916.45,159.29333333333332,268.96250000000003,10029.1,1957.5,22609.4,55945.6
36,Arkansas,2015,118573.6,88.98,1610799.0,39267.0,2970210.0,30760.79,167.42,265.0308333333333,10383.0,2293.9,22150.8,58832.2
37,Arkansas,2016,120987.4,89.275,1629734.0,40181.0,2980475.0,31829.19,172.66,266.28416666666664,10766.0,2477.9,22464.0,61636.1
38,Arkansas,2017,123882.6,88.607,1639903.0,41403.0,2990702.0,32785.78,168.47583333333333,257.90916666666664,11041.3,2614.0,23384.5,63626.6
39,Arkansas,2018,129213.8,87.156,1658212.0,43031.0,2997195.0,34151.87,173.9625,250.99,11369.4,2959.6,24193.7,66796.7
40,Arkansas,2019,132625.8,87.742,1663305.0,43737.0,3004206.0,34755.57,176.14,242.29666666666665,11480.5,3130.1,24462.2,68470.1
41,Arkansas,2020,136198.4,88.168,1638864.0,47100.0,3014546.0,35032.37,182.08083333333332,224.70583333333335,12566.8,4006.1,25398.0,67641.9
42,Arkansas,2021,154052.5,88.913,1684570.0,52872.0,3026870.0,39409.09,183.18666666666664,215.48583333333332,15155.7,3790.8,29240.0,74890.6
43,Arkansas,2022,168605.8,86.895,1745448.0,55299.0,3047704.0,42308.64,174.16583333333335,208.89333333333332,15558.0,4499.1,31833.0,81553.2
44,California,2012,2108873.1,109.649,20666919.0,47793.0,37971412.0,37111.43,88.22333333333334,231.5175,136883.0,41039.3,281768.9,990521.6
45,California,2013,2223300.9,109.638,21318697.0,48074.0,38292557.0,37968.92,84.325,223.13,140506.4,42212.8,287938.5,1025482.1
46,California,2014,2342218.8,109.887,21996861.0,50617.0,38637421.0,39397.46,86.21916666666668,204.95749999999998,146561.7,43112.8,300466.8,1075187.8
47,California,2015,2487156.4,110.644,22687175.0,53816.0,38966939.0,40950.72,91.23,219.74166666666667,155688.4,45589.6,306730.4,1133305.3
48,California,2016,2586485.2,109.866,23177961.0,55862.0,39223789.0,42471.65,92.90666666666665,214.3983333333333,158634.0,51433.9,313241.3,1194023.8
49,California,2017,2740550.3,110.925,23548874.0,58214.0,39424315.0,44442.7,94.44,209.89583333333334,165674.6,50364.6,329259.1,1257189.5
50,California,2018,2899530.9,111.972,24077466.0,60984.0,39535920.0,46947.62,94.98916666666666,200.13833333333332,175741.6,57153.7,346728.2,1333647.5
51,California,2019,3068629.7,111.132,24224461.0,64219.0,39547995.0,49083.17,93.52333333333333,195.79,179259.7,56552.2,360617.8,1401263.4
52,California,2020,3076755.1,111.941,23152576.0,70065.0,39521958.0,47777.85,89.46333333333332,180.72166666666666,186329.8,68111.4,368124.2,1333820.4
53,California,2021,3423958.3,111.868,23932286.0,76887.0,39142565.0,55091.63,77.20916666666666,134.34166666666667,233027.6,65022.3,423586.9,1499813.1
54,California,2022,3660415.7,112.566,24941198.0,76741.0,39142414.0,60619.72,99.52666666666666,198.87750000000003,245775.3,77136.0,468637.6,1658389.3
55,Colorado,2012,274738.8,103.152,3262912.0,45495.0,5188139.0,36576.47,73.92666666666666,224.26916666666668,20688.8,4462.1,40251.6,128823.4
56,Colorado,2013,291265.3,103.118,3357156.0,47088.0,5262801.0,37803.25,74.99666666666667,224.06833333333336,22110.4,4523.2,41807.2,135033.3
57,Colorado,2014,309223.9,103.076,3467715.0,50251.0,5342212.0,39452.85,77.96166666666666,213.9416666666667,23744.7,4667.0,44081.6,142939.2
58,Colorado,2015,320895.9,103.084,3574253.0,51401.0,5441452.0,40883.26,81.38250000000001,219.5175,25420.9,4646.6,45217.7,151825.7
59,Colorado,2016,330565.9,102.713,3666709.0,51312.0,5528510.0,42290.16,84.59166666666667,229.47,26807.2,4974.6,47367.7,159626.7
60,Colorado,2017,350209.1,102.957,3760708.0,54176.0,5599635.0,44285.6,87.27749999999999,225.96333333333334,29083.0,5023.8,50678.6,168221.6
61,Colorado,2018,373923.1,100.29,3857981.0,57798.0,5676918.0,46117.96,91.16000000000001,227.64666666666668,30984.4,5800.6,52944.5,177879.0
62,Colorado,2019,397843.6,102.499,3894321.0,61278.0,5735797.0,48128.32,89.64166666666667,219.75083333333336,32327.5,5712.2,55423.7,188303.0
63,Colorado,2020,396741.9,103.766,3820820.0,64671.0,5787129.0,47394.85,91.34083333333332,241.28916666666666,34977.0,6724.8,58482.0,180821.1
64,Colorado,2021,445835.7,102.815,3987571.0,71676.0,5814036.0,54318.86,97.685,265.1275,42118.3,6013.6,66245.7,207447.7
65,Colorado,2022,494672.8,102.257,4110187.0,76544.0,5850935.0,59985.34,100.55166666666666,268.8575,44486.3,7971.9,73394.1,233089.9
66,Connecticut,2012,239907.5,107.542,2223243.0,63556.0,3605215.0,42958.41,98.7275,180.02666666666667,15480.5,5676.4,31297.2,108096.6
67,Connecticut,2013,240549.2,107.703,2246505.0,62000.0,3610238.0,43904.92,90.97916666666667,165.80916666666667,16075.1,6067.2,31847.2,110585.0
68,Connecticut,2014,247114.7,107.01,2266061.0,64484.0,3614584.0,45492.15,85.47666666666667,161.33416666666668,16476.9,6348.8,33074.1,114884.3
69,Connecticut,2015,260648.5,107.612,2288144.0,66222.0,3611891.0,46697.78,80.60333333333334,152.92499999999998,16737.9,6936.4,33300.6,118628.9
70,Connecticut,2016,264760.4,107.521,2301331.0,67551.0,3607614.0,47589.29,81.61583333333333,152.16416666666666,16952.0,7343.4,33656.0,121075.8
71,Connecticut,2017,273875.1,107.18,2300273.0,69147.0,3607550.0,49084.86,82.68166666666666,148.93416666666667,17292.1,8127.8,34952.9,124831.0
72,Connecticut,2018,280535.4,104.057,2314465.0,72159.0,3611229.0,50888.88,81.33999999999999,141.00583333333333,17994.6,8088.7,35529.6,130247.1
73,Connecticut,2019,286451.9,103.941,2297925.0,74176.0,3607133.0,51765.13,77.47083333333333,120.10833333333333,18081.9,8055.1,35762.8,132879.0
74,Connecticut,2020,278029.4,105.091,2217360.0,76779.0,3579918.0,51521.74,75.24,132.29583333333332,18586.7,9185.7,36310.4,129546.5
75,Connecticut,2021,296801.3,102.828,2289368.0,81692.0,3606607.0,56986.89,73.85666666666667,129.61416666666665,22229.4,8257.7,40687.4,142612.5
76,Connecticut,2022,321686.4,106.226,2356018.0,84777.0,3617925.0,61077.63,71.93666666666667,126.58166666666666,22825.0,9034.0,43602.0,154547.3
77,Delaware,2012,62342.1,99.53,534253.0,43771.0,916654.0,39304.58,198.63,281.12833333333333,4158.5,1106.6,7661.2,24209.1
78,Delaware,2013,62058.2,98.591,544691.0,43943.0,925704.0,39933.61,178.59083333333334,262.63666666666666,4254.4,1157.4,7929.6,24782.6
79,Delaware,2014,68606.0,99.704,556449.0,45359.0,935278.0,41304.62,167.39833333333334,250.58416666666668,4439.9,1174.2,8126.2,26065.2
80,Delaware,2015,72352.5,97.946,568832.0,47238.0,944716.0,41886.24,169.955,226.46166666666667,4667.5,1187.6,8172.7,26730.4
81,Delaware,2016,70021.5,98.499,578605.0,48186.0,953146.0,42558.01,164.52583333333334,232.42666666666665,4728.0,1217.1,8293.1,27542.9
82,Delaware,2017,69555.6,98.564,584693.0,49997.0,961604.0,43874.4,150.6,203.94500000000002,4803.9,1266.7,8569.9,28816.1
83,Delaware,2018,73376.0,99.26,597021.0,52670.0,971152.0,45777.9,145.70666666666668,194.145,4994.2,1262.1,8961.0,30502.0
84,Delaware,2019,78710.5,98.822,602769.0,53778.0,981340.0,46731.51,142.26,188.505,5139.5,1264.1,9074.2,31645.8
85,Delaware,2020,77520.3,96.782,592138.0,55497.0,991928.0,45087.35,130.71666666666667,164.94416666666666,5221.1,1398.4,9272.4,30229.9
86,Delaware,2021,83069.8,97.438,620262.0,59619.0,1005062.0,50860.84,132.53666666666666,158.62083333333334,6367.3,1317.1,10729.8,34021.2
87,Delaware,2022,92558.2,97.979,643382.0,63890.0,1020625.0,54966.42,129.81333333333333,165.9025,6613.6,1566.0,11697.1,37789.4
88,District of Columbia,2012,112512.7,111.696,834391.0,67522.0,630643.0,59144.4,267.08583333333337,406.0158333333333,2850.6,881.5,7042.6,27405.8
89,District of Columbia,2013,114832.7,113.585,848230.0,67081.0,644203.0,60478.76,273.00333333333333,400.895,2987.5,769.8,7509.4,28463.6
90,District of Columbia,2014,119998.0,114.291,860668.0,70527.0,653986.0,62142.31,297.7866666666667,434.53,3099.3,925.6,7806.4,29734.5
91,District of Columbia,2015,124753.6,113.386,873204.0,74784.0,665135.0,63435.24,309.2575,392.7616666666667,3252.4,872.1,8168.7,30772.0
92,District of Columbia,2016,129933.5,112.475,892796.0,77500.0,673428.0,64599.63,316.61083333333335,402.8725,3458.6,1117.8,8372.5,31672.1
93,District of Columbia,2017,134298.8,110.087,902843.0,79567.0,680670.0,66527.54,280.37833333333333,359.76500000000004,3732.8,1047.0,8796.9,32753.6
94,District of Columbia,2018,141240.2,111.51,914319.0,82272.0,685476.0,69887.2,275.8308333333334,366.82166666666666,4051.1,1410.3,9262.2,34592.7
95,District of Columbia,2019,145071.4,109.225,915216.0,83675.0,687320.0,72243.79,281.4875,365.81583333333333,4278.0,1351.6,9648.0,35728.6
96,District of Columbia,2020,146660.1,110.894,866067.0,90691.0,670917.0,70093.77,243.5875,293.5308333333333,4595.7,1434.2,9254.3,33177.1
97,District of Columbia,2021,156537.5,111.586,869725.0,97764.0,669256.0,79344.08,133.19916666666666,146.13500000000002,5459.5,1462.6,10256.0,37385.9
98,District of Columbia,2022,165768.4,112.656,895212.0,100153.0,676725.0,85558.39,272.50166666666667,298.1766666666667,5669.2,1883.8,11159.6,41070.7
99,Florida,2012,784545.9,101.046,10249034.0,41211.0,19268256.0,36301.48,126.33833333333335,273.7575,78947.7,3493.1,145961.0,474557.4
100,Florida,2013,819679.8,100.718,10539527.0,40743.0,19502928.0,37072.73,120.59583333333335,259.54583333333335,84169.6,3212.8,151368.9,487488.2
101,Florida,2014,860112.6,100.856,10937534.0,42877.0,19790139.0,38602.81,117.86166666666668,245.26249999999996,90187.7,3543.9,158961.4,514805.9
102,Florida,2015,918464.3,101.256,11367164.0,44957.0,20140379.0,39923.52,117.68583333333332,235.07000000000002,96411.9,3476.3,162731.9,544931.0
103,Florida,2016,964500.8,101.055,11682273.0,45730.0,20533473.0,40691.15,112.5075,224.47083333333333,100012.1,3658.1,166546.0,568972.6
104,Florida,2017,1014866.9,100.871,12098388.0,48447.0,20868335.0,42108.97,109.6675,209.88083333333336,104859.0,4890.0,174757.1,599127.9
105,Florida,2018,1072085.6,100.315,12556216.0,51015.0,21131181.0,44009.54,106.53583333333334,190.59,111317.3,5331.3,183988.1,634668.1
106,Florida,2019,1133718.0,99.647,12760885.0,53666.0,21353320.0,45332.19,105.76333333333334,179.02666666666667,113005.0,4603.2,190674.5,664313.3
107,Florida,2020,1142004.4,100.61,12718985.0,56539.0,21592035.0,44719.13,101.70833333333333,147.97333333333333,121579.2,7674.8,198988.3,645009.4
108,Florida,2021,1298631.2,101.398,13456889.0,62238.0,21831949.0,51283.35,77.82666666666667,84.48333333333333,154051.7,4312.0,229257.2,736306.5
109,Florida,2022,1465281.1,102.252,14201476.0,64171.0,22379312.0,56258.48,96.31916666666666,125.15000000000002,163322.9,7385.9,257399.9,838303.3
110,Georgia,2012,449375.6,95.243,5384734.0,37250.0,9907250.0,30880.11,125.68416666666667,285.7325,31892.0,3166.1,76872.7,197172.4
111,Georgia,2013,467559.5,94.787,5497190.0,37484.0,9980892.0,31762.9,121.67083333333333,284.84666666666664,33428.5,2998.3,79224.2,204369.4
112,Georgia,2014,493370.3,94.903,5671135.0,39550.0,10078133.0,33084.82,124.1425,287.98083333333335,35320.2,2932.1,83048.7,215064.3
113,Georgia,2015,525516.8,94.667,5832928.0,41527.0,10191912.0,34032.71,112.59416666666668,252.41833333333332,37967.0,3148.1,83241.0,225650.4
114,Georgia,2016,554903.2,94.932,5973764.0,42742.0,10318636.0,35010.25,114.90583333333332,254.0058333333333,39820.0,3233.3,83543.8,237894.2
115,Georgia,2017,583543.3,95.292,6128089.0,44836.0,10428854.0,36469.09,94.14666666666666,209.26833333333332,42345.3,3454.3,88852.7,249132.8
116,Georgia,2018,612803.4,94.819,6287460.0,46624.0,10532841.0,37965.84,104.56666666666666,214.82833333333335,44645.4,3947.3,93315.1,261927.7
117,Georgia,2019,646695.8,94.395,6398769.0,48529.0,10643103.0,39111.52,93.87,180.44500000000002,46115.3,3026.4,95833.3,274319.3
118,Georgia,2020,640223.6,94.476,6326141.0,51460.0,10732888.0,38441.73,91.56916666666666,125.66583333333334,49764.2,4601.7,99475.0,263351.6
119,Georgia,2021,705546.7,95.761,6638710.0,56079.0,10792060.0,43830.92,104.2925,132.96083333333334,62185.5,2301.8,115125.4,295715.0
120,Georgia,2022,779684.0,95.725,6931533.0,57193.0,10931805.0,47631.47,114.36333333333333,145.62166666666667,66112.5,3812.8,127774.9,326810.6
121,Hawaii,2012,71645.6,108.37,849130.0,43523.0,1405255.0,36664.02,100.53333333333335,261.74083333333334,4065.0,2422.2,11856.2,35601.1
122,Hawaii,2013,74598.5,112.299,868191.0,43548.0,1423345.0,37767.09,110.08666666666666,270.53749999999997,4234.2,2402.5,12124.7,37396.7
123,Hawaii,2014,77043.0,110.592,882702.0,45445.0,1434323.0,38712.48,110.31416666666667,288.4633333333333,4453.6,2445.6,12371.6,38701.0
124,Hawaii,2015,81410.2,111.515,901126.0,47150.0,1446452.0,39543.38,95.48833333333333,266.635,4686.1,2415.4,12302.3,40209.2
125,Hawaii,2016,84287.2,109.881,914921.0,48561.0,1456816.0,40236.1,91.51333333333334,249.88833333333332,4836.1,2555.8,12609.2,41171.4
126,Hawaii,2017,87436.4,110.447,921135.0,50506.0,1458161.0,42052.56,88.995,238.75,5042.7,2611.1,13102.5,43174.1
127,Hawaii,2018,90933.5,110.831,924352.0,51554.0,1459965.0,43819.13,92.86666666666667,243.4416666666667,5268.2,2778.0,13782.1,44924.1
128,Hawaii,2019,93240.2,111.781,913949.0,53940.0,1456943.0,45887.18,92.69916666666666,242.01833333333332,5309.5,2827.4,14246.3,47299.1
129,Hawaii,2020,84885.8,113.249,817434.0,56995.0,1451252.0,44132.58,83.01166666666667,206.00583333333336,5551.6,3250.7,13934.7,44561.1
130,Hawaii,2021,93400.4,112.513,860684.0,61051.0,1447029.0,49723.05,102.2275,222.71166666666667,6696.2,2910.5,15446.9,49807.5
131,Hawaii,2022,103153.1,111.094,895043.0,62522.0,1440359.0,54537.45,107.01083333333334,215.44500000000002,7041.3,3400.6,16619.3,54892.9
132,Idaho,2012,57933.7,93.491,883162.0,34812.0,1600611.0,28098.89,85.96166666666666,167.50833333333333,5108.0,619.6,11380.8,28486.6
133,Idaho,2013,61712.6,93.679,903016.0,35699.0,1618841.0,29192.37,83.1375,157.12,5559.1,589.3,11827.3,29871.5
134,Idaho,2014,64501.7,93.701,925548.0,37107.0,1641124.0,30149.28,82.62833333333333,156.2325,5981.8,494.5,12346.7,31150.2
135,Idaho,2015,66064.9,94.308,949392.0,38813.0,1663458.0,30553.76,81.90333333333334,146.68666666666667,6631.3,501.7,12100.6,32093.0
136,Idaho,2016,69185.2,92.998,976719.0,39653.0,1697093.0,31591.37,82.83166666666666,145.89083333333335,7141.1,541.4,12538.0,33934.4
137,Idaho,2017,72935.1,94.544,1007831.0,41197.0,1734888.0,32707.64,82.52583333333332,138.13583333333335,7723.2,658.3,13004.0,36016.9
138,Idaho,2018,79072.4,91.703,1041387.0,43254.0,1769305.0,33960.57,83.54333333333334,123.31916666666666,8136.4,602.4,13584.0,38366.2
